"","Instrument.Serial.Num","Reading..","Date","Time","Method.Name","User.Factor.Name","Test.Label","Collimation.Status","Latitude","Longitude","Units","Mg.Compound","Mg.Compound.Level","Mg.Compound.Error","Mg.Concentration","Mg.Error1s","Al.Compound","Al.Compound.Level","Al.Compound.Error","Al.Concentration","Al.Error1s","Si.Compound","Si.Compound.Level","Si.Compound.Error","Si.Concentration","Si.Error1s","P.Compound","P.Compound.Level","P.Compound.Error","P.Concentration","P.Error1s","S.Compound","S.Compound.Level","S.Compound.Error","S.Concentration","S.Error1s","K.Compound","K.Compound.Level","K.Compound.Error","K.Concentration","K.Error1s","Ca.Compound","Ca.Compound.Level","Ca.Compound.Error","Ca.Concentration","Ca.Error1s","Ti.Compound","Ti.Compound.Level","Ti.Compound.Error","Ti.Concentration","Ti.Error1s","V.Compound","V.Compound.Level","V.Compound.Error","V.Concentration","V.Error1s","Cr.Compound","Cr.Compound.Level","Cr.Compound.Error","Cr.Concentration","Cr.Error1s","Mn.Compound","Mn.Compound.Level","Mn.Compound.Error","Mn.Concentration","Mn.Error1s","Fe.Compound","Fe.Compound.Level","Fe.Compound.Error","Fe.Concentration","Fe.Error1s","Co.Compound","Co.Compound.Level","Co.Compound.Error","Co.Concentration","Co.Error1s","Ni.Compound","Ni.Compound.Level","Ni.Compound.Error","Ni.Concentration","Ni.Error1s","Cu.Compound","Cu.Compound.Level","Cu.Compound.Error","Cu.Concentration","Cu.Error1s","Zn.Compound","Zn.Compound.Level","Zn.Compound.Error","Zn.Concentration","Zn.Error1s","As.Compound","As.Compound.Level","As.Compound.Error","As.Concentration","As.Error1s","Se.Compound","Se.Compound.Level","Se.Compound.Error","Se.Concentration","Se.Error1s","Rb.Compound","Rb.Compound.Level","Rb.Compound.Error","Rb.Concentration","Rb.Error1s","Sr.Compound","Sr.Compound.Level","Sr.Compound.Error","Sr.Concentration","Sr.Error1s","Y.Compound","Y.Compound.Level","Y.Compound.Error","Y.Concentration","Y.Error1s","Zr.Compound","Zr.Compound.Level","Zr.Compound.Error","Zr.Concentration","Zr.Error1s","Nb.Compound","Nb.Compound.Level","Nb.Compound.Error","Nb.Concentration","Nb.Error1s","Mo.Compound","Mo.Compound.Level","Mo.Compound.Error","Mo.Concentration","Mo.Error1s","Ag.Compound","Ag.Compound.Level","Ag.Compound.Error","Ag.Concentration","Ag.Error1s","Cd.Compound","Cd.Compound.Level","Cd.Compound.Error","Cd.Concentration","Cd.Error1s","Sn.Compound","Sn.Compound.Level","Sn.Compound.Error","Sn.Concentration","Sn.Error1s","Sb.Compound","Sb.Compound.Level","Sb.Compound.Error","Sb.Concentration","Sb.Error1s","Ba.Compound","Ba.Compound.Level","Ba.Compound.Error","Ba.Concentration","Ba.Error1s","W.Compound","W.Compound.Level","W.Compound.Error","W.Concentration","W.Error1s","Hg.Compound","Hg.Compound.Level","Hg.Compound.Error","Hg.Concentration","Hg.Error1s","Pb.Compound","Pb.Compound.Level","Pb.Compound.Error","Pb.Concentration","Pb.Error1s","Bi.Compound","Bi.Compound.Level","Bi.Compound.Error","Bi.Concentration","Bi.Error1s","Th.Compound","Th.Compound.Level","Th.Compound.Error","Th.Concentration","Th.Error1s","U.Compound","U.Compound.Level","U.Compound.Error","U.Concentration","U.Error1s","LE.Compound","LE.Compound.Level","LE.Compound.Error","LE.Concentration","LE.Error1s","Notes","Operator","Project.No","Sample.ID","Sample.Type","Real.Time.1","Real.Time.2"
"175",804967,14,"2020-02-06","10:39:04","Geochem(2)","Trial",14,"No",NA,NA,"PPM",NA,NA,NA,8356,1510,NA,NA,NA,89794,550,"",NA,NA,378019,938,NA,NA,NA,334,40,NA,NA,NA,0,65,"",NA,NA,35309,104,NA,NA,NA,19822,63,"",NA,NA,2496,106,NA,NA,NA,0,36,NA,NA,NA,0,20,NA,NA,NA,428,15,"",NA,NA,21442,81,NA,NA,NA,98,17,NA,NA,NA,0,6,NA,NA,NA,45,3,NA,NA,NA,69,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,137,1,NA,NA,NA,457,2,NA,NA,NA,7,1,NA,NA,NA,189,2,NA,NA,NA,13,1,NA,NA,NA,0,3,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1353,173,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,9,2,NA,NA,NA,0,8,NA,NA,NA,32,3,NA,NA,NA,6,1,NA,NA,NA,441577,1184,"debitage 1.07","NHW","17-1062-020","EfRc-4:276","Chip",60,60
"176",804967,15,"2020-02-06","10:49:39","Geochem(2)","Trial",15,"No",NA,NA,"PPM",NA,NA,NA,6703,1527,NA,NA,NA,24704,342,"",NA,NA,417255,1028,NA,NA,NA,187,35,NA,NA,NA,0,66,"",NA,NA,18568,65,NA,NA,NA,2410,23,"",NA,NA,1079,88,NA,NA,NA,0,29,NA,NA,NA,0,17,NA,NA,NA,109,10,"",NA,NA,16569,66,NA,NA,NA,93,14,NA,NA,NA,0,5,NA,NA,NA,20,3,NA,NA,NA,20,2,NA,NA,NA,11,1,NA,NA,NA,0,1,NA,NA,NA,60,1,NA,NA,NA,102,1,NA,NA,NA,4,1,NA,NA,NA,51,1,NA,NA,NA,7,1,NA,NA,NA,12,1,NA,NA,NA,0,7,NA,NA,NA,0,9,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,605,146,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,4,1,NA,NA,NA,0,6,NA,NA,NA,9,2,NA,NA,NA,0,3,NA,NA,NA,511417,1201,"debitage","NHW","17-1062-020","EeRc-89:323","Chip",60,60
"177",804967,16,"2020-02-06","10:53:23","Geochem(2)","Trial",16,"No",NA,NA,"PPM",NA,NA,NA,5602,1259,NA,NA,NA,22896,299,"",NA,NA,467646,960,NA,NA,NA,446,34,NA,NA,NA,0,49,"",NA,NA,14568,50,NA,NA,NA,2030,21,"",NA,NA,717,76,NA,NA,NA,0,25,NA,NA,NA,0,15,NA,NA,NA,48,8,"",NA,NA,9328,42,NA,NA,NA,0,16,NA,NA,NA,0,5,NA,NA,NA,12,2,NA,NA,NA,8,1,NA,NA,NA,4,1,NA,NA,NA,0,1,NA,NA,NA,59,1,NA,NA,NA,64,1,NA,NA,NA,0,1,NA,NA,NA,39,1,NA,NA,NA,5,1,NA,NA,NA,5,1,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,0,441,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,4,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,2,NA,NA,NA,476519,1019,"debitage","NHW","17-1062-020","EeRc-89:323","Chip",60,60
"178",804967,18,"2020-02-06","11:06:59","Geochem(2)","Trial",18,"No",NA,NA,"PPM",NA,NA,NA,12863,1188,NA,NA,NA,92082,479,"SiO2",823557,1701.12,384984,795,NA,NA,NA,486,33,NA,NA,NA,0,52,"K2O",37808.4,96.2444,31387,80,NA,NA,NA,17367,48,"TiO2",4000.62,166.917,2398,100,NA,NA,NA,0,34,NA,NA,NA,76,13,NA,NA,NA,345,13,"Fe2O3",27934.4,93.579,19539,65,NA,NA,NA,86,14,NA,NA,NA,22,3,NA,NA,NA,52,3,NA,NA,NA,62,2,NA,NA,NA,4,1,NA,NA,NA,0,1,NA,NA,NA,127,1,NA,NA,NA,428,2,NA,NA,NA,8,1,NA,NA,NA,189,1,NA,NA,NA,5,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1201,164,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,10,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,436280,991,"debitage","NHW","17-1062-020","EeRc-89:336","Chip",60,60
"179",804967,19,"2020-02-06","11:17:20","Geochem(2)","Trial",19,"No",NA,NA,"PPM",NA,NA,NA,9059,1490,NA,NA,NA,81904,522,"SiO2",734707,1873.66,343449,876,NA,NA,NA,358,37,NA,NA,NA,0,69,"K2O",35717.6,107.998,29651,90,NA,NA,NA,16700,54,"TiO2",3663.06,181.652,2196,109,NA,NA,NA,0,36,NA,NA,NA,49,14,NA,NA,NA,362,14,"Fe2O3",27389,104.614,19157,73,NA,NA,NA,67,15,NA,NA,NA,16,4,NA,NA,NA,52,3,NA,NA,NA,61,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,123,1,NA,NA,NA,416,2,NA,NA,NA,7,1,NA,NA,NA,189,2,NA,NA,NA,8,1,NA,NA,NA,0,2,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1424,182,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,19,3,NA,NA,NA,0,3,NA,NA,NA,494722,1203,"debitage","NHW","17-1062-020","EeRc-89:336","Chip",60,60
"180",804967,20,"2020-02-06","11:23:50","Geochem(2)","Trial",20,"No",NA,NA,"PPM",NA,NA,NA,10204,1221,NA,NA,NA,93704,492,"SiO2",794544,1704.15,371421,797,NA,NA,NA,221,32,NA,NA,NA,0,53,"K2O",38787.6,100.4,32200,83,NA,NA,NA,18239,51,"TiO2",4145.26,168.69,2485,101,NA,NA,NA,0,34,NA,NA,NA,58,13,NA,NA,NA,338,13,"Fe2O3",27503.7,94.4209,19237,66,NA,NA,NA,73,14,NA,NA,NA,19,3,NA,NA,NA,54,3,NA,NA,NA,64,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,129,1,NA,NA,NA,431,2,NA,NA,NA,9,1,NA,NA,NA,189,1,NA,NA,NA,7,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,32,7,NA,NA,NA,31,8,NA,NA,NA,1177,165,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,11,1,NA,NA,NA,0,6,NA,NA,NA,14,2,NA,NA,NA,0,3,NA,NA,NA,449647,1023,"debitage","NHW","17-1062-020","EfRb-43:345","Chip",60,60
"181",804967,21,"2020-02-06","11:28:27","Geochem(2)","Trial",21,"No",NA,NA,"PPM",NA,NA,NA,10086,1387,NA,NA,NA,90573,521,"SiO2",713210,1740.45,333400,814,NA,NA,NA,315,34,NA,NA,NA,0,64,"K2O",38716,109.374,32140,91,NA,NA,NA,17353,53,"TiO2",4016.43,169.739,2407,102,NA,NA,NA,0,35,NA,NA,NA,52,13,NA,NA,NA,411,14,"Fe2O3",28278.7,102.471,19779,72,NA,NA,NA,65,15,NA,NA,NA,32,4,NA,NA,NA,56,3,NA,NA,NA,65,2,NA,NA,NA,9,1,NA,NA,NA,0,1,NA,NA,NA,127,1,NA,NA,NA,433,2,NA,NA,NA,8,1,NA,NA,NA,199,2,NA,NA,NA,8,1,NA,NA,NA,4,1,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,1393,168,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,12,3,NA,NA,NA,5,1,NA,NA,NA,491060,1143,"debitage","NHW","17-1062-020","EfRb-43:345","Chip",60,60
"182",804967,22,"2020-02-06","11:32:44","Geochem(2)","Trial",22,"No",NA,NA,"PPM",NA,NA,NA,10330,1249,NA,NA,NA,104250,523,"SiO2",795667,1726.62,371946,807,NA,NA,NA,401,35,NA,NA,NA,0,56,"K2O",43088.8,110.813,35770,92,NA,NA,NA,20597,57,"TiO2",4085.78,164.821,2449,99,NA,NA,NA,0,33,NA,NA,NA,90,14,NA,NA,NA,408,14,"Fe2O3",30752.6,103.889,21510,73,NA,NA,NA,94,15,NA,NA,NA,21,4,NA,NA,NA,36,3,NA,NA,NA,70,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,137,1,NA,NA,NA,445,2,NA,NA,NA,8,1,NA,NA,NA,195,2,NA,NA,NA,9,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1741,163,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,10,1,NA,NA,NA,0,7,NA,NA,NA,0,4,NA,NA,NA,4,1,NA,NA,NA,429474,1033,"debitage","NHW","17-1062-020","EfRb-35:347","Chip",60,60
"183",804967,23,"2020-02-06","11:41:47","Geochem(2)","Trial",23,"No",NA,NA,"PPM",NA,NA,NA,11136,1144,NA,NA,NA,110988,511,"SiO2",854694,1687.89,399539,789,NA,NA,NA,385,34,NA,NA,NA,0,50,"K2O",44819.8,107.619,37207,89,NA,NA,NA,19964,53,"TiO2",4053.92,161.724,2430,97,NA,NA,NA,0,33,NA,NA,NA,58,13,NA,NA,NA,390,13,"Fe2O3",29674.9,97.4289,20756,68,NA,NA,NA,63,15,NA,NA,NA,21,3,NA,NA,NA,40,3,NA,NA,NA,66,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,132,1,NA,NA,NA,437,2,NA,NA,NA,7,1,NA,NA,NA,192,1,NA,NA,NA,7,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1484,159,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,9,1,NA,NA,NA,0,6,NA,NA,NA,8,2,NA,NA,NA,0,3,NA,NA,NA,394673,950,"debitage","NHW","17-1062-020","EfRb-35:347","Chip",60,60
"184",804967,24,"2020-02-06","11:45:56","Geochem(2)","Trial",24,"No",NA,NA,"PPM",NA,NA,NA,10435,1372,NA,NA,NA,51160,406,"SiO2",868908,1994.66,406184,932,NA,NA,NA,380,34,NA,NA,NA,0,60,"K2O",19736,67.5298,16384,56,NA,NA,NA,1534,20,"TiO2",4108.8,190.236,2463,114,NA,NA,NA,0,39,NA,NA,NA,117,14,NA,NA,NA,354,14,"Fe2O3",22202.9,85.8784,15530,60,NA,NA,NA,62,13,NA,NA,NA,20,4,NA,NA,NA,25,3,NA,NA,NA,35,2,NA,NA,NA,8,1,NA,NA,NA,0,1,NA,NA,NA,73,1,NA,NA,NA,192,1,NA,NA,NA,28,1,NA,NA,NA,161,1,NA,NA,NA,10,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,31,9,NA,NA,NA,2718,198,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,0,2,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,492096,1113,"debitage","NHW","17-1062-020","EfRb-35:349","Chip",60,60
"185",804967,25,"2020-02-06","11:48:46","Geochem(2)","Trial",25,"No",NA,NA,"PPM",NA,NA,NA,11292,1313,NA,NA,NA,55188,408,"SiO2",866947,1929.33,405267,902,NA,NA,NA,343,32,NA,NA,NA,0,59,"K2O",21170,68.7108,17574,57,NA,NA,NA,1411,20,"TiO2",4686.38,190.29,2809,114,NA,NA,NA,0,38,NA,NA,NA,125,14,NA,NA,NA,315,13,"Fe2O3",22472.2,84.7248,15718,59,NA,NA,NA,75,13,NA,NA,NA,25,3,NA,NA,NA,27,3,NA,NA,NA,36,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,78,1,NA,NA,NA,84,1,NA,NA,NA,29,1,NA,NA,NA,171,1,NA,NA,NA,12,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,3019,196,NA,NA,NA,9,2,NA,NA,NA,0,3,NA,NA,NA,0,2,NA,NA,NA,0,6,NA,NA,NA,9,2,NA,NA,NA,0,2,NA,NA,NA,486378,1078,"debitage","NHW","17-1062-020","EfRb-35:349","Chip",60,60
"186",804967,26,"2020-02-06","11:52:40","Geochem(2)","Trial",26,"No",NA,NA,"PPM",NA,NA,NA,8648,1235,NA,NA,NA,92550,498,"SiO2",820558,1766.74,383582,826,NA,NA,NA,288,34,NA,NA,NA,0,55,"K2O",40312.1,105.522,33465,88,NA,NA,NA,19039,54,"TiO2",4412.18,163.946,2645,98,NA,NA,NA,0,34,NA,NA,NA,0,18,NA,NA,NA,395,14,"Fe2O3",28707.2,99.2919,20079,69,NA,NA,NA,54,15,NA,NA,NA,0,5,NA,NA,NA,34,3,NA,NA,NA,62,2,NA,NA,NA,4,1,NA,NA,NA,0,1,NA,NA,NA,128,1,NA,NA,NA,435,2,NA,NA,NA,8,1,NA,NA,NA,195,2,NA,NA,NA,8,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1064,157,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,10,1,NA,NA,NA,0,7,NA,NA,NA,13,3,NA,NA,NA,0,3,NA,NA,NA,437294,1034,"debitage 0.64","NHW","17-1062-020","EfRb-35:301","Chip",60,60
"187",804967,27,"2020-02-06","11:55:10","Geochem(2)","Trial",27,"No",NA,NA,"PPM",NA,NA,NA,11980,1266,NA,NA,NA,97406,513,"SiO2",849655,1817.86,397183,850,NA,NA,NA,422,36,NA,NA,NA,0,56,"K2O",42303.7,110.448,35118,92,NA,NA,NA,19753,56,"TiO2",4786.38,170.919,2869,102,NA,NA,NA,0,35,NA,NA,NA,0,18,NA,NA,NA,432,14,"Fe2O3",31919.6,107.975,22326,76,NA,NA,NA,73,16,NA,NA,NA,12,4,NA,NA,NA,37,3,NA,NA,NA,69,2,NA,NA,NA,9,1,NA,NA,NA,0,1,NA,NA,NA,136,1,NA,NA,NA,449,2,NA,NA,NA,9,1,NA,NA,NA,194,2,NA,NA,NA,7,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1147,163,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,19,3,NA,NA,NA,0,3,NA,NA,NA,410338,1030,"debitage 0.64","NHW","17-1062-020","EfRb-35:301","Chip",60,60
"188",804967,28,"2020-02-06","11:57:53","Geochem(2)","Trial",28,"No",NA,NA,"PPM",NA,NA,NA,12338,1548,NA,NA,NA,62586,476,"SiO2",578756,1654.16,270548,773,NA,NA,NA,852,36,NA,NA,NA,900,35,"K2O",27721.2,91.5262,23013,76,NA,NA,NA,23914,73,"TiO2",5371.49,169.275,3220,101,NA,NA,NA,0,34,NA,NA,NA,84,13,NA,NA,NA,566,15,"Fe2O3",40223.1,140.289,28134,98,NA,NA,NA,112,17,NA,NA,NA,44,4,NA,NA,NA,156,4,NA,NA,NA,428,5,NA,NA,NA,89,6,NA,NA,NA,0,1,NA,NA,NA,120,1,NA,NA,NA,228,2,NA,NA,NA,35,1,NA,NA,NA,304,2,NA,NA,NA,19,1,NA,NA,NA,0,2,NA,NA,NA,14,4,NA,NA,NA,48,5,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,796,154,NA,NA,NA,12,4,NA,NA,NA,10,2,NA,NA,NA,1354,7,NA,NA,NA,0,7,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,570076,1297,"Montana dirt","NHW","17-1062-020","0","Chip",60,60
"189",804967,1,"2020-02-07","9:09:27","Geochem(2)","Trial",1,"No",NA,NA,"PPM",NA,NA,NA,16271,1766,NA,NA,NA,63366,504,"SiO2",582982,1747.2,272524,817,NA,NA,NA,840,37,NA,NA,NA,849,36,"K2O",27835.6,95.3772,23108,79,NA,NA,NA,23511,75,"TiO2",5410.32,169.09,3243,101,NA,NA,NA,0,35,NA,NA,NA,80,13,NA,NA,NA,588,16,"Fe2O3",40795,146.242,28534,102,NA,NA,NA,118,17,NA,NA,NA,42,4,NA,NA,NA,154,4,NA,NA,NA,427,5,NA,NA,NA,86,6,NA,NA,NA,0,1,NA,NA,NA,119,1,NA,NA,NA,229,2,NA,NA,NA,36,1,NA,NA,NA,310,2,NA,NA,NA,18,1,NA,NA,NA,0,2,NA,NA,NA,19,4,NA,NA,NA,63,5,NA,NA,NA,0,13,NA,NA,NA,30,9,NA,NA,NA,603,153,NA,NA,NA,0,6,NA,NA,NA,11,2,NA,NA,NA,1362,7,NA,NA,NA,0,7,NA,NA,NA,8,3,NA,NA,NA,0,3,NA,NA,NA,563451,1388,"montana","NHW","TCS18-0024-001","0","Chip",60,60
"190",804967,2,"2020-02-07","9:12:39","Geochem(2)","Trial",2,"No",NA,NA,"PPM",NA,NA,NA,8639,1409,NA,NA,NA,90938,523,"SiO2",770912,1816.88,360374,849,NA,NA,NA,266,35,NA,NA,NA,0,58,"K2O",37705,105.555,31301,88,NA,NA,NA,18636,55,"TiO2",3594.68,174.882,2155,105,NA,NA,NA,0,35,NA,NA,NA,56,13,NA,NA,NA,346,13,"Fe2O3",27398.8,99.096,19164,69,NA,NA,NA,95,15,NA,NA,NA,21,4,NA,NA,NA,40,3,NA,NA,NA,66,2,NA,NA,NA,6,1,NA,NA,NA,0,1,NA,NA,NA,124,1,NA,NA,NA,427,2,NA,NA,NA,7,1,NA,NA,NA,193,2,NA,NA,NA,7,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,1446,175,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,7,1,NA,NA,NA,0,7,NA,NA,NA,11,3,NA,NA,NA,0,3,NA,NA,NA,465676,1115,"formal tool","NHW","TCS18-0024-001","EhRa-43:81","Chip",60,60
"191",804967,3,"2020-02-07","9:15:22","Geochem(2)","Trial",3,"No",NA,NA,"PPM",NA,NA,NA,9625,1563,NA,NA,NA,83940,537,"SiO2",743096,1915.75,347371,896,NA,NA,NA,280,37,NA,NA,NA,0,66,"K2O",37195.2,112.399,30878,93,NA,NA,NA,17740,57,"TiO2",3783.53,178.391,2268,107,NA,NA,NA,0,36,NA,NA,NA,53,14,NA,NA,NA,335,14,"Fe2O3",26404.1,102.548,18468,72,NA,NA,NA,107,15,NA,NA,NA,19,4,NA,NA,NA,41,3,NA,NA,NA,60,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,119,1,NA,NA,NA,417,2,NA,NA,NA,9,1,NA,NA,NA,182,2,NA,NA,NA,7,1,NA,NA,NA,0,2,NA,NA,NA,0,8,NA,NA,NA,0,9,NA,NA,NA,0,14,NA,NA,NA,0,18,NA,NA,NA,1024,176,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,6,1,NA,NA,NA,0,7,NA,NA,NA,17,3,NA,NA,NA,4,1,NA,NA,NA,487022,1217,"formal tool","NHW","TCS18-0024-001","EhRa-43:81","Chip",60,60
"192",804967,4,"2020-02-07","9:17:57","Geochem(2)","Trial",4,"No",NA,NA,"PPM",NA,NA,NA,8356,1335,NA,NA,NA,88571,505,"SiO2",781968,1781.39,365542,833,NA,NA,NA,341,34,NA,NA,NA,0,57,"K2O",38766.4,105.137,32182,87,NA,NA,NA,17875,53,"TiO2",3755.25,170.492,2251,102,NA,NA,NA,0,35,NA,NA,NA,64,13,NA,NA,NA,312,13,"Fe2O3",26974.3,96.3383,18867,67,NA,NA,NA,83,14,NA,NA,NA,26,4,NA,NA,NA,48,3,NA,NA,NA,62,2,NA,NA,NA,4,1,NA,NA,NA,0,1,NA,NA,NA,126,1,NA,NA,NA,424,2,NA,NA,NA,8,1,NA,NA,NA,189,1,NA,NA,NA,6,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,17,NA,NA,NA,1343,171,NA,NA,NA,0,5,NA,NA,NA,0,3,NA,NA,NA,10,1,NA,NA,NA,0,6,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,463311,1081,"formal tool","MPE","TCS18-0024-001","EhRa-43:80","Chip",60,60
"193",804967,5,"2020-02-07","9:20:31","Geochem(2)","Trial",5,"No",NA,NA,"PPM",NA,NA,NA,7388,1403,NA,NA,NA,83032,507,"SiO2",755831,1811.81,353324,847,NA,NA,NA,347,35,NA,NA,NA,0,61,"K2O",38860.7,109.288,32260,91,NA,NA,NA,18084,55,"TiO2",3572.73,174.256,2142,104,NA,NA,NA,0,35,NA,NA,NA,58,13,NA,NA,NA,354,14,"Fe2O3",27461.5,100.229,19208,70,NA,NA,NA,75,15,NA,NA,NA,23,4,NA,NA,NA,48,3,NA,NA,NA,65,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,126,1,NA,NA,NA,432,2,NA,NA,NA,5,1,NA,NA,NA,191,2,NA,NA,NA,8,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,14,NA,NA,NA,0,17,NA,NA,NA,1645,176,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,9,1,NA,NA,NA,0,7,NA,NA,NA,14,3,NA,NA,NA,0,3,NA,NA,NA,481156,1134,"formal tool","MPE","TCS18-0024-001","EhRa-43:80","Chip",60,60
"194",804967,6,"2020-02-07","9:23:59","Geochem(2)","Trial",6,"No",NA,NA,"PPM",NA,NA,NA,7386,1302,NA,NA,NA,89285,503,"SiO2",807364,1797.55,377414,840,NA,NA,NA,655,36,NA,NA,NA,0,56,"K2O",39807.1,106.606,33046,88,NA,NA,NA,17985,52,"TiO2",3945.32,168.588,2365,101,NA,NA,NA,0,34,NA,NA,NA,0,18,NA,NA,NA,367,13,"Fe2O3",27314.4,96.9984,19105,68,NA,NA,NA,88,14,NA,NA,NA,18,3,NA,NA,NA,37,3,NA,NA,NA,70,2,NA,NA,NA,7,1,NA,NA,NA,0,1,NA,NA,NA,126,1,NA,NA,NA,419,2,NA,NA,NA,6,1,NA,NA,NA,197,2,NA,NA,NA,8,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,13,NA,NA,NA,0,16,NA,NA,NA,1149,165,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,8,1,NA,NA,NA,0,7,NA,NA,NA,13,3,NA,NA,NA,0,3,NA,NA,NA,450245,1063,"deb","MPE","TCS18-0024-001","EhRa-43:84","Chip",60,60
"195",804967,7,"2020-02-07","9:26:20","Geochem(2)","Trial",7,"No",NA,NA,"PPM",NA,NA,NA,8790,1179,NA,NA,NA,94899,489,"SiO2",853967,1735.4,399199,811,NA,NA,NA,250,33,NA,NA,NA,0,49,"K2O",39746.9,100.013,32996,83,NA,NA,NA,18361,50,"TiO2",3689.38,160.021,2211,96,NA,NA,NA,0,33,NA,NA,NA,0,17,NA,NA,NA,359,13,"Fe2O3",27367.2,92.8982,19142,65,NA,NA,NA,84,14,NA,NA,NA,12,3,NA,NA,NA,34,3,NA,NA,NA,58,2,NA,NA,NA,5,1,NA,NA,NA,0,1,NA,NA,NA,127,1,NA,NA,NA,421,2,NA,NA,NA,9,1,NA,NA,NA,189,1,NA,NA,NA,5,1,NA,NA,NA,0,2,NA,NA,NA,0,7,NA,NA,NA,0,8,NA,NA,NA,0,12,NA,NA,NA,0,15,NA,NA,NA,1192,157,NA,NA,NA,0,4,NA,NA,NA,0,3,NA,NA,NA,9,1,NA,NA,NA,0,6,NA,NA,NA,8,2,NA,NA,NA,0,3,NA,NA,NA,421639,980,"deb","MPE","TCS18-0024-001","EhRa-43:84","Chip",60,60
